"route_or_url","source_file","locale","page_type","public_or_private","current_http_status","current_title","current_h1","canonical","hreflang_partner","in_sitemap","indexability","auth_required","current_role","proposed_action","proposed_target","reason","evidence","risk_level"
"https://www.enhe-tech.com.cn/ai-news/enhe-ai-ai-5","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/enhe-ai-ai-5","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/enhe-ai-ai-5","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/enhe-ai-ai-5","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/agentic-ai-2","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/agentic-ai-2","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/agentic-ai-2","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/agentic-ai-2","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/enhe-ai-codex","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/enhe-ai-codex","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/enhe-ai-codex","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/enhe-ai-codex","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/ai-6-2","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/ai-6-2","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/ai-6-2","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/ai-6-2","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/codex-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/codex-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/codex-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/codex-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/how-to-choose-an-ai-coding-agent","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/how-to-choose-an-ai-coding-agent","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/how-to-choose-an-ai-coding-agent","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/how-to-choose-an-ai-coding-agent","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/anthropic-claude-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/anthropic-claude-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/anthropic-claude-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/anthropic-claude-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/openai-codex-ai-2","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/openai-codex-ai-2","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/openai-codex-ai-2","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/openai-codex-ai-2","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/claude-ai-6","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/claude-ai-6","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/claude-ai-6","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/claude-ai-6","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/github-vs-code-7-copilot-agents-window-claude-codex-copilot","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/github-vs-code-7-copilot-agents-window-claude-codex-copilot","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/github-vs-code-7-copilot-agents-window-claude-codex-copilot","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/github-vs-code-7-copilot-agents-window-claude-codex-copilot","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/enhe-ai-claude-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/enhe-ai-claude-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/enhe-ai-claude-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/enhe-ai-claude-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/ai-credit-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/ai-credit-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/ai-credit-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/ai-credit-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/copilot-cli-github-token-ai-credit","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/copilot-cli-github-token-ai-credit","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/copilot-cli-github-token-ai-credit","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/copilot-cli-github-token-ai-credit","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/what-is-ai-workflow-governance","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/what-is-ai-workflow-governance","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/what-is-ai-workflow-governance","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/what-is-ai-workflow-governance","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/github-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/github-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/github-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/github-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/claude-economic-index-ai-6","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/claude-economic-index-ai-6","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/claude-economic-index-ai-6","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/claude-economic-index-ai-6","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/enhe-ai-copilot-byok-ai-credit","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/enhe-ai-copilot-byok-ai-credit","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/enhe-ai-copilot-byok-ai-credit","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/enhe-ai-copilot-byok-ai-credit","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/hpe-nvidia-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/hpe-nvidia-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/hpe-nvidia-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/hpe-nvidia-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/aws-agentic-overlay-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/aws-agentic-overlay-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/aws-agentic-overlay-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/aws-agentic-overlay-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/github-copilot-lite-balanced","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/github-copilot-lite-balanced","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/github-copilot-lite-balanced","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/github-copilot-lite-balanced","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/github-copilot-roi-pr","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/github-copilot-roi-pr","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/github-copilot-roi-pr","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/github-copilot-roi-pr","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/anthropic-claude-opus-5-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/anthropic-claude-opus-5-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/anthropic-claude-opus-5-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/anthropic-claude-opus-5-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/ai-6-3","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/ai-6-3","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/ai-6-3","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/ai-6-3","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/ai-review-2","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/ai-review-2","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/ai-review-2","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/ai-review-2","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/ai-ai-3","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/ai-ai-3","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/ai-ai-3","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/ai-ai-3","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/anthropic-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/anthropic-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/anthropic-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/anthropic-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/github-api-claude-codex-agent","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/github-api-claude-codex-agent","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/github-api-claude-codex-agent","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/github-api-claude-codex-agent","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/ai-ai-4","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/ai-ai-4","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/ai-ai-4","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/ai-ai-4","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/enhe-ai-fable-5-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/enhe-ai-fable-5-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/enhe-ai-fable-5-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/enhe-ai-fable-5-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/enhe-ai-claude-science-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/enhe-ai-claude-science-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/enhe-ai-claude-science-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/enhe-ai-claude-science-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/choose-ai-workbench-tools","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/choose-ai-workbench-tools","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/choose-ai-workbench-tools","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/choose-ai-workbench-tools","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/ai-tools-move-to-domain-workbenches","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/ai-tools-move-to-domain-workbenches","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/ai-tools-move-to-domain-workbenches","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/ai-tools-move-to-domain-workbenches","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/fable-5-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/fable-5-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/fable-5-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/fable-5-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/copilot-otel-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/copilot-otel-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/copilot-otel-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/copilot-otel-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/anthropic-claude-science-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/anthropic-claude-science-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/anthropic-claude-science-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/anthropic-claude-science-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/aws-agentcore-runtime-ai-14","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/aws-agentcore-runtime-ai-14","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/aws-agentcore-runtime-ai-14","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/aws-agentcore-runtime-ai-14","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/ai-kimi-k2-7-code-copilot","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/ai-kimi-k2-7-code-copilot","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/ai-kimi-k2-7-code-copilot","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/ai-kimi-k2-7-code-copilot","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/enhe-ai-kimi-copilot-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/enhe-ai-kimi-copilot-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/enhe-ai-kimi-copilot-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/enhe-ai-kimi-copilot-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/kimi-k2-7-code-gpt-5-claude-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/kimi-k2-7-code-gpt-5-claude-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/kimi-k2-7-code-gpt-5-claude-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/kimi-k2-7-code-gpt-5-claude-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/copilot-kimi-k2-7-code-ai-credits","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/copilot-kimi-k2-7-code-ai-credits","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/copilot-kimi-k2-7-code-ai-credits","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/copilot-kimi-k2-7-code-ai-credits","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/cloudflare-radar-researcher","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/cloudflare-radar-researcher","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/cloudflare-radar-researcher","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/cloudflare-radar-researcher","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/ai-claude-code","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/ai-claude-code","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/ai-claude-code","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/ai-claude-code","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/ai-review-6","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/ai-review-6","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/ai-review-6","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/ai-review-6","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/claude-code-sast-review-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/claude-code-sast-review-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
